pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,3,16,3,3,3,4,12.30,3158,48.00,0.80,5.54,10.00,64.34,1
2016,3,16,3,3,3,1,6.90,1138,22.00,0.80,0.00,0.00,22.80,2
2016,3,16,3,3,4,3,10.58,1985,34.00,0.80,5.54,0.00,40.34,2
2016,3,16,3,3,4,3,11.10,2968,42.50,0.80,5.54,9.77,58.61,1
2016,3,16,3,3,4,2,16.30,2869,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,3,4,3,10.73,1506,32.00,0.80,5.54,2.00,40.34,1
2016,3,16,3,3,4,3,14.54,1785,41.00,0.80,5.54,9.47,56.81,1
2016,3,16,3,3,2,4,18.20,3394,52.00,0.80,5.54,14.55,72.89,1
2016,3,16,3,3,4,3,11.20,2341,36.50,0.80,0.00,11.15,48.45,1
2016,3,16,3,3,4,3,10.20,1933,33.50,0.80,5.54,9.95,49.79,1
2016,3,16,3,3,2,4,17.83,3103,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,2,2,0.00,110,2.50,0.80,0.00,0.00,3.30,2
2016,3,16,3,3,4,3,9.00,1358,27.00,0.80,5.54,6.65,39.99,1
2016,3,16,3,3,2,6,7.44,1205,23.50,0.80,0.00,6.08,30.38,1
2016,3,16,3,3,2,4,16.70,1713,52.00,0.80,0.00,0.00,52.80,3
2016,3,16,3,3,4,2,20.78,3160,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,4,3,10.30,1329,30.50,0.80,5.54,7.35,44.19,1
2016,3,16,3,3,3,4,10.97,2157,37.00,0.80,5.54,10.84,54.18,1
2016,3,16,3,3,2,4,18.72,3256,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,3,4,3,9.83,2065,33.50,0.80,5.54,5.00,44.84,1
2016,3,16,3,3,3,1,7.22,1150,23.00,0.80,0.00,3.00,26.80,1
2016,3,16,3,3,3,4,11.69,2516,39.50,0.80,5.54,11.46,57.30,1
2016,3,16,3,3,4,3,9.90,1727,31.50,0.80,5.54,7.57,45.41,1
2016,3,16,3,3,4,3,7.80,1753,27.00,0.80,0.00,6.95,34.75,1
2016,3,16,3,3,4,2,21.10,3013,52.00,0.80,0.00,10.55,63.35,1
2016,3,16,3,3,3,1,10.32,1574,30.50,0.80,0.00,6.26,37.56,1
2016,3,16,3,3,3,4,10.20,1507,30.50,0.80,5.54,7.37,44.21,1
2016,3,16,3,3,4,3,12.17,2438,40.50,0.80,5.54,9.37,56.21,1
2016,3,16,3,3,0,3,6.98,1054,22.00,0.80,5.54,5.67,34.01,1
2016,3,16,3,3,3,4,7.80,1517,26.50,0.80,5.54,1.64,34.48,1
2016,3,16,3,3,3,6,7.31,886,22.00,0.80,0.00,4.56,27.36,1
2016,3,16,3,3,4,3,11.89,1879,34.50,0.80,0.00,5.50,40.80,1
2016,3,16,3,3,4,2,18.20,1909,52.00,0.80,5.54,0.00,58.34,3
2016,3,16,3,3,3,4,9.74,1291,29.00,0.80,5.54,8.84,44.18,1
2016,3,16,3,3,3,4,10.40,2034,33.50,0.80,5.54,0.00,39.84,2
2016,3,16,3,3,4,3,9.70,1607,29.50,0.80,5.54,7.17,43.01,1
2016,3,16,3,3,3,4,6.47,1028,20.50,0.80,5.54,5.37,32.21,1
2016,3,16,3,3,3,1,9.88,2155,34.00,0.80,0.00,5.22,40.02,1
2016,3,16,3,3,2,4,17.86,3276,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,2,6,7.23,1002,22.50,0.80,0.00,0.00,23.30,2
2016,3,16,3,3,3,4,9.90,2005,33.50,0.80,5.54,9.96,49.80,1
2016,3,16,3,3,3,4,11.07,2489,38.50,0.80,5.54,0.00,44.84,1
2016,3,16,3,3,4,3,9.50,1998,31.00,0.80,5.54,0.00,37.34,2
2016,3,16,3,3,4,2,18.52,4419,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,4,2,15.80,3605,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,2,4,18.09,2471,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,3,4,8.50,1191,26.50,0.80,5.54,7.00,39.84,1
2016,3,16,3,3,3,4,11.08,2295,38.50,0.80,5.54,0.00,44.84,2
2016,3,16,3,3,2,4,17.50,2510,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,3,3,4,11.30,2879,41.50,0.80,5.54,9.55,57.39,1
2016,3,16,3,3,3,4,9.41,2977,39.50,0.80,5.54,9.17,55.01,1
2016,3,16,3,3,4,3,9.62,1806,29.50,0.80,5.54,7.17,43.01,1
2016,3,16,3,3,2,4,21.50,4460,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,12.44,2311,37.00,0.80,0.00,7.56,45.36,1
2016,3,16,3,3,4,2,17.36,4164,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,3,4,2,15.04,2375,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,3,4,3,10.00,1769,30.00,0.80,5.54,10.90,47.24,1
2016,3,16,3,3,3,4,10.80,1811,33.00,0.80,5.54,7.00,46.34,1
2016,3,16,3,3,3,6,5.10,968,18.00,0.80,0.00,0.00,18.80,2
2016,3,16,3,3,3,4,8.40,1437,27.00,0.80,5.54,0.00,33.34,2
2016,3,16,3,3,4,3,11.10,2834,38.50,0.80,5.54,2.00,46.84,1
2016,3,16,3,3,3,1,8.35,1685,28.00,0.80,0.00,5.76,34.56,1
2016,3,16,3,3,2,4,17.92,2870,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,3,4,9.34,2647,37.00,0.80,5.54,0.00,43.34,1
2016,3,16,3,3,2,4,19.59,2651,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,9.19,1509,27.00,0.80,5.54,0.00,33.34,2
2016,3,16,3,3,2,1,11.40,2267,37.50,0.80,0.00,0.00,38.30,2
2016,3,16,3,3,2,1,14.70,2786,47.50,0.80,0.00,9.65,57.95,1
2016,3,16,3,3,2,4,21.00,3594,52.00,0.80,5.54,11.66,70.00,1
2016,3,16,3,3,4,2,16.09,4130,52.00,0.80,0.00,13.20,66.00,1
2016,3,16,3,3,4,3,9.20,1566,28.00,0.80,5.54,6.85,41.19,1
2016,3,16,3,3,2,1,9.75,1774,33.00,0.80,0.00,0.00,33.80,2
2016,3,16,3,3,2,2,0.00,8,2.50,0.80,0.00,0.00,3.30,3
2016,3,16,3,3,3,4,10.30,2633,35.50,0.80,5.54,10.45,52.29,1
2016,3,16,3,3,4,2,15.80,3827,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,11.60,2352,38.50,0.80,5.54,0.00,44.84,2
2016,3,16,3,3,2,4,17.50,3637,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,3,2,4,16.80,2722,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,4,3,9.12,1627,27.50,0.80,5.54,6.77,40.61,1
2016,3,16,3,3,3,4,8.30,1554,27.50,0.80,5.54,5.00,38.84,1
2016,3,16,3,3,3,4,8.59,1269,26.00,0.80,5.54,6.47,38.81,1
2016,3,16,3,3,4,2,15.60,3682,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,2,20.83,3701,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,3,4,3,11.50,2964,41.00,0.80,5.54,5.00,52.34,1
2016,3,16,3,3,3,4,12.43,1778,36.50,0.80,5.54,8.57,51.41,1
2016,3,16,3,3,2,1,13.10,2862,44.50,0.80,0.00,5.00,50.30,1
2016,3,16,3,3,4,2,15.60,4327,52.00,0.80,0.00,10.00,62.80,1
2016,3,16,3,3,4,3,8.58,1355,25.50,0.80,5.54,0.00,31.84,2
2016,3,16,3,3,4,3,9.21,1815,29.00,0.80,5.54,7.07,42.41,1
2016,3,16,3,3,2,4,17.10,3644,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,3,3,4,12.50,2098,37.50,0.80,5.54,8.76,52.60,1
2016,3,16,3,3,4,3,10.69,1797,31.50,0.80,5.54,6.00,43.84,1
2016,3,16,3,3,3,4,10.10,2357,36.50,0.80,5.54,8.55,51.39,1
2016,3,16,3,3,4,3,10.50,2407,35.00,0.80,5.54,5.00,46.34,1
2016,3,16,3,3,3,4,8.92,1666,29.00,0.80,5.54,0.00,35.34,1
2016,3,16,3,3,3,4,8.60,2621,35.00,0.80,5.54,8.25,49.59,1
2016,3,16,3,3,4,3,9.80,2323,32.50,0.80,5.54,7.75,46.59,1
2016,3,16,3,3,4,3,10.01,1973,31.00,0.80,5.54,9.34,46.68,1
2016,3,16,3,3,3,4,9.68,2111,32.50,0.80,5.54,0.00,38.84,2
2016,3,16,3,3,2,4,17.60,3282,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,8.90,2135,30.00,0.80,5.54,7.25,43.59,1
2016,3,16,3,3,3,4,9.70,2017,33.00,0.80,5.54,0.00,39.34,2
2016,3,16,3,3,4,3,11.34,2240,36.00,0.80,5.54,8.47,50.81,1
2016,3,16,3,3,3,6,3.51,907,14.00,0.80,0.00,0.00,14.80,2
2016,3,16,3,3,2,1,14.30,1712,39.50,0.80,0.00,0.00,40.30,2
2016,3,16,3,3,4,3,10.00,1825,31.00,0.80,5.54,7.45,44.79,1
2016,3,16,3,3,2,2,2.20,304,8.00,0.80,0.00,2.20,11.00,1
2016,3,16,3,3,3,4,8.92,2068,32.00,0.80,5.54,7.67,46.01,1
2016,3,16,3,3,2,4,18.20,4718,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,3,3,4,8.00,1617,26.00,0.80,5.54,5.50,37.84,1
2016,3,16,3,3,4,3,9.80,2014,31.00,0.80,5.54,7.45,44.79,1
2016,3,16,3,3,2,4,23.01,3886,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,10.00,2989,38.00,1.80,5.54,9.05,54.39,1
2016,3,16,3,3,3,4,8.70,1872,29.00,0.80,5.54,8.84,44.18,1
2016,3,16,3,3,4,3,9.23,2994,37.00,0.80,0.00,7.56,45.36,1
2016,3,16,3,3,3,4,9.40,1898,30.00,1.80,5.54,7.45,44.79,1
2016,3,16,3,3,3,4,7.50,1556,24.50,1.80,5.54,3.00,34.84,1
2016,3,16,3,3,4,3,10.30,2420,34.50,0.80,5.54,10.20,51.04,1
2016,3,16,3,3,3,1,14.10,3756,47.00,0.80,0.00,11.95,59.75,1
2016,3,16,3,4,2,2,0.00,3,2.50,0.80,0.00,0.00,3.30,2
2016,3,16,3,4,3,4,10.90,2795,39.00,0.80,5.54,9.05,54.39,1
2016,3,16,3,4,3,4,8.80,1623,27.50,1.80,5.54,7.70,42.54,1
2016,3,16,3,4,4,3,9.29,2646,34.00,1.80,5.54,8.27,49.61,1
2016,3,16,3,4,2,1,22.80,4736,69.50,1.80,0.00,7.00,78.30,1
2016,3,16,3,4,3,4,9.80,2294,32.50,1.80,5.54,0.00,39.84,2
2016,3,16,3,4,4,3,10.40,1914,32.00,1.80,5.54,7.85,47.19,1
2016,3,16,3,4,4,3,9.70,2178,30.50,1.80,5.54,7.55,45.39,1
2016,3,16,3,4,2,6,7.87,1638,26.50,1.80,0.00,5.66,33.96,1
2016,3,16,3,4,2,6,8.80,1641,27.00,1.80,0.00,5.76,34.56,1
2016,3,16,3,4,3,4,11.91,2052,35.00,1.80,5.54,8.47,50.81,1
2016,3,16,3,4,3,4,8.40,2133,31.00,1.80,5.54,7.65,45.99,1
2016,3,16,3,4,3,1,6.90,1660,24.00,1.80,0.00,0.00,25.80,2
2016,3,16,3,4,3,4,6.10,1285,21.50,1.80,5.54,5.75,34.59,1
2016,3,16,3,4,4,3,10.00,2274,33.00,1.80,5.54,8.07,48.41,1
2016,3,16,3,4,2,4,19.74,3463,52.00,5.30,5.54,12.57,75.41,1
2016,3,16,3,4,2,1,16.50,3390,53.00,1.80,0.00,0.00,54.80,2
2016,3,16,3,4,2,6,9.08,1786,29.00,1.80,0.00,0.00,30.80,2
2016,3,16,3,4,4,2,20.72,4250,52.00,5.30,5.54,12.57,75.41,1
2016,3,16,3,4,4,3,9.39,2324,32.00,1.80,5.54,5.00,44.34,1
2016,3,16,3,4,4,3,12.30,3513,45.50,1.80,5.54,10.55,63.39,1
2016,3,16,3,4,3,4,9.70,1683,29.00,1.80,5.54,7.25,43.59,1
2016,3,16,3,4,4,3,11.15,2226,35.50,1.80,5.54,8.57,51.41,1
2016,3,16,3,4,3,4,10.08,1632,29.50,1.80,5.54,7.00,43.84,1
2016,3,16,3,4,3,6,5.45,1113,18.00,1.80,0.00,0.00,19.80,2
2016,3,16,3,4,4,3,5.80,757,17.50,1.80,5.54,0.00,24.84,2
2016,3,16,3,4,2,2,0.00,14,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,4,4,3,11.20,2438,37.50,1.80,5.54,11.21,56.05,1
2016,3,16,3,4,3,4,9.64,1716,29.00,1.80,5.54,7.27,43.61,1
2016,3,16,3,4,4,3,9.80,2764,38.50,1.80,5.54,13.75,59.59,1
2016,3,16,3,4,4,3,10.19,1860,31.00,1.80,5.54,0.00,38.34,2
2016,3,16,3,4,2,2,0.00,4,2.50,1.80,0.00,0.00,4.30,3
2016,3,16,3,4,4,3,10.80,3251,42.50,1.80,5.54,8.00,57.84,1
2016,3,16,3,4,3,4,10.90,1774,32.50,1.80,5.54,7.97,47.81,1
2016,3,16,3,4,2,4,21.76,2949,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,3,3,0.40,109,3.50,1.80,0.00,0.00,5.30,2
2016,3,16,3,4,3,4,8.40,1701,27.50,1.80,5.54,6.95,41.79,1
2016,3,16,3,4,2,4,20.80,3297,52.00,0.80,10.04,16.00,78.84,1
2016,3,16,3,4,3,4,8.70,1915,30.00,1.80,5.54,5.00,42.34,1
2016,3,16,3,4,3,3,0.00,2,45.00,0.30,0.00,0.00,45.30,1
2016,3,16,3,4,4,3,11.30,2123,34.50,1.80,5.54,8.35,50.19,1
2016,3,16,3,4,4,3,11.19,2480,37.00,1.80,5.54,11.08,55.42,1
2016,3,16,3,4,4,2,16.90,4471,52.00,5.30,5.54,18.85,81.69,1
2016,3,16,3,4,4,2,16.48,3957,52.00,5.30,5.54,15.71,78.55,1
2016,3,16,3,4,4,3,10.86,3032,40.00,1.80,5.54,9.47,56.81,1
2016,3,16,3,4,2,4,17.21,2469,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,3,4,10.50,2311,35.00,1.80,5.54,0.00,42.34,2
2016,3,16,3,4,2,4,17.55,3021,52.00,5.30,5.54,5.00,67.84,1
2016,3,16,3,4,4,3,6.60,2396,28.50,1.80,0.00,7.55,37.85,1
2016,3,16,3,4,2,4,18.39,2959,52.00,5.30,5.54,12.57,75.41,1
2016,3,16,3,4,4,3,10.70,2753,37.50,1.80,5.54,8.95,53.79,1
2016,3,16,3,4,2,4,17.46,3228,52.00,5.30,5.54,15.71,78.55,1
2016,3,16,3,4,3,4,9.80,2242,34.50,1.80,5.54,6.28,48.12,1
2016,3,16,3,4,2,4,16.70,2766,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,4,3,8.54,1671,26.50,1.80,5.54,8.46,42.30,1
2016,3,16,3,4,3,4,10.10,1802,31.00,1.80,5.54,0.00,38.34,2
2016,3,16,3,4,3,4,8.58,1438,27.00,1.80,5.54,6.00,40.34,1
2016,3,16,3,4,3,6,7.33,1260,23.00,1.80,0.00,4.96,29.76,1
2016,3,16,3,4,4,3,8.80,1937,29.50,1.80,5.54,7.35,44.19,1
2016,3,16,3,4,2,1,18.40,2987,53.00,1.80,0.00,0.00,54.80,2
2016,3,16,3,4,3,4,10.75,1945,33.00,1.80,5.54,8.07,48.41,1
2016,3,16,3,4,4,3,11.41,2239,36.00,1.80,5.54,8.67,52.01,1
2016,3,16,3,4,2,4,19.39,3152,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,4,3,8.30,1810,29.00,1.80,5.54,7.25,43.59,1
2016,3,16,3,4,4,3,7.96,1593,26.50,1.80,5.54,6.77,40.61,1
2016,3,16,3,4,2,4,18.00,2935,52.00,5.30,5.54,12.55,75.39,1
2016,3,16,3,4,2,4,17.10,3352,52.00,5.30,0.00,17.15,74.45,1
2016,3,16,3,4,4,3,11.32,2362,36.00,1.80,5.54,5.00,48.34,1
2016,3,16,3,4,2,4,17.94,3071,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,3,4,8.39,1775,28.50,1.80,5.54,0.00,35.84,2
2016,3,16,3,4,3,4,9.54,1580,29.00,1.80,8.00,3.00,41.80,1
2016,3,16,3,4,3,4,10.80,2130,34.50,1.80,5.54,0.00,41.84,2
2016,3,16,3,4,3,4,8.04,1292,25.00,1.80,5.54,6.47,38.81,1
2016,3,16,3,4,4,3,17.10,3175,52.00,1.80,5.54,11.85,71.19,1
2016,3,16,3,4,3,4,10.43,2259,35.00,1.80,5.54,0.00,42.34,2
2016,3,16,3,4,2,4,15.80,2397,52.00,5.30,5.54,10.00,72.84,1
2016,3,16,3,4,2,1,16.26,2920,48.00,1.80,0.00,9.96,59.76,1
2016,3,16,3,4,3,4,8.96,1947,31.50,1.80,5.54,9.71,48.55,1
2016,3,16,3,4,2,4,17.80,3249,52.00,5.30,5.54,12.55,75.39,1
2016,3,16,3,4,3,4,12.18,2807,41.00,1.80,5.54,9.67,58.01,1
2016,3,16,3,4,3,4,13.12,2007,37.50,1.80,5.54,0.00,44.84,2
2016,3,16,3,4,2,4,18.50,3494,52.00,5.30,0.00,17.15,74.45,1
2016,3,16,3,4,4,2,17.28,5051,52.00,5.30,5.54,12.57,75.41,1
2016,3,16,3,4,3,4,9.28,1352,27.00,1.80,5.54,6.87,41.21,1
2016,3,16,3,4,4,2,15.60,3691,52.00,5.30,0.00,11.45,68.75,1
2016,3,16,3,4,4,3,10.97,2575,38.00,1.80,5.54,8.00,53.34,1
2016,3,16,3,4,3,4,9.42,1925,31.50,1.80,5.54,10.00,48.84,1
2016,3,16,3,4,4,3,9.38,1835,30.50,1.80,5.54,7.57,45.41,1
2016,3,16,3,4,4,2,17.80,4453,52.00,5.30,5.54,15.71,78.55,1
2016,3,16,3,4,3,4,8.80,1205,26.50,1.80,5.54,6.77,40.61,1
2016,3,16,3,4,2,4,21.60,3325,52.00,5.30,5.54,12.55,75.39,1
2016,3,16,3,4,3,4,9.60,2304,35.50,1.80,5.54,0.00,42.84,2
2016,3,16,3,4,3,1,7.30,1977,27.00,1.80,0.00,5.75,34.55,1
2016,3,16,3,4,4,3,9.11,1498,28.00,1.80,5.54,7.07,42.41,1
2016,3,16,3,4,2,6,13.52,1963,38.00,1.80,0.00,7.96,47.76,1
2016,3,16,3,4,2,1,13.10,2905,43.50,1.80,0.00,0.00,45.30,2
2016,3,16,3,4,2,6,3.30,552,11.50,1.80,0.00,0.00,13.30,2
2016,3,16,3,4,3,4,8.71,1491,27.00,1.80,5.54,6.87,41.21,1
2016,3,16,3,4,4,3,10.27,1416,29.50,1.80,5.54,7.37,44.21,1
2016,3,16,3,4,2,1,11.60,3032,40.50,1.80,0.00,8.46,50.76,1
2016,3,16,3,4,2,0,20.80,2816,57.00,1.80,5.54,0.00,64.34,2
2016,3,16,3,4,2,1,19.35,3239,57.00,1.80,0.00,0.00,58.80,2
2016,3,16,3,4,3,4,13.91,2152,41.00,1.80,5.54,9.67,58.01,1
2016,3,16,3,4,3,4,7.92,1465,24.50,1.80,5.54,7.96,39.80,1
2016,3,16,3,4,3,4,8.52,1124,24.50,1.80,5.54,6.37,38.21,1
2016,3,16,3,4,3,4,9.09,1998,30.50,1.80,5.54,7.57,45.41,1
2016,3,16,3,4,3,6,5.28,1471,20.00,1.80,0.00,0.00,21.80,2
2016,3,16,3,4,2,4,17.10,2367,52.00,5.30,5.54,12.55,75.39,1
2016,3,16,3,4,3,6,5.30,1312,20.00,1.80,0.00,4.36,26.16,1
2016,3,16,3,4,2,4,17.42,2664,52.00,5.30,0.00,14.32,71.62,1
2016,3,16,3,4,3,1,11.00,2241,35.00,1.80,0.00,7.35,44.15,1
2016,3,16,3,4,3,6,7.44,2002,27.00,1.80,0.00,2.20,31.00,1
2016,3,16,3,4,2,6,3.81,522,13.00,1.80,0.00,0.00,14.80,2
2016,3,16,3,4,2,4,17.75,2235,52.00,5.30,5.54,0.00,62.84,2
2016,3,16,3,4,2,6,15.20,1869,43.00,1.80,0.00,3.00,47.80,1
2016,3,16,3,4,3,6,5.32,1032,17.50,1.80,0.00,0.00,19.30,2
2016,3,16,3,4,3,4,9.60,1387,28.50,1.80,5.54,7.15,42.99,1
2016,3,16,3,4,2,4,19.78,2519,52.00,5.30,5.54,10.00,72.84,1
2016,3,16,3,4,2,4,17.34,2062,52.00,5.30,5.54,12.00,74.84,1
2016,3,16,3,4,2,6,14.49,1748,40.00,1.80,0.00,8.36,50.16,1
2016,3,16,3,4,3,4,7.90,757,22.50,1.80,5.54,0.00,29.84,4
2016,3,16,3,4,3,4,8.70,1077,25.50,1.80,5.54,6.55,39.39,1
2016,3,16,3,4,3,4,8.74,1176,26.50,1.80,5.54,6.77,40.61,1
2016,3,16,3,5,3,4,11.40,1365,33.00,1.30,5.54,7.97,47.81,1
2016,3,16,3,5,3,2,12.23,2413,38.50,1.30,0.00,0.00,39.80,2
2016,3,16,3,5,3,4,9.57,1524,29.50,1.30,5.54,7.27,43.61,1
2016,3,16,3,5,2,6,22.00,3727,52.00,5.30,0.00,0.00,57.30,3
2016,3,16,3,5,3,6,0.46,152,4.00,1.30,0.00,1.06,6.36,1
2016,3,16,3,5,3,6,3.40,677,12.50,1.30,0.00,0.00,13.80,2
2016,3,16,3,5,3,4,10.80,1107,30.00,1.30,5.54,9.20,46.04,1
2016,3,16,3,5,3,4,9.65,1165,27.50,1.30,5.54,6.87,41.21,1
2016,3,16,3,5,4,2,13.90,2232,52.00,5.30,5.54,5.00,67.84,1
2016,3,16,3,5,3,1,9.90,1235,27.50,1.30,0.00,5.75,34.55,1
2016,3,16,3,5,2,6,12.25,1746,36.00,1.30,4.00,0.00,41.30,2
2016,3,16,3,5,3,4,10.00,1442,29.50,1.30,5.54,5.50,41.84,1
2016,3,16,3,5,2,1,16.16,1813,44.50,1.30,0.00,11.45,57.25,1
2016,3,16,3,5,3,4,8.67,1019,24.50,1.30,5.54,7.84,39.18,1
2016,3,16,3,5,3,4,10.80,2148,36.00,1.30,5.54,8.56,51.40,1
2016,3,16,3,5,2,4,21.39,2382,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,2,4,21.04,2487,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,2,4,17.63,1560,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,5,2,1,18.75,2151,50.00,1.30,0.00,0.00,51.30,2
2016,3,16,3,5,3,4,10.30,1582,31.50,1.30,5.54,7.00,45.34,1
2016,3,16,3,5,3,4,13.78,1807,39.00,1.30,0.00,8.06,48.36,1
2016,3,16,3,5,3,4,9.00,1242,26.50,1.30,5.54,5.00,38.34,1
2016,3,16,3,5,3,4,10.10,1730,31.50,1.30,5.54,11.50,49.84,1
2016,3,16,3,5,3,4,10.60,1148,30.00,1.30,5.54,7.37,44.21,1
2016,3,16,3,5,2,4,18.70,1833,52.00,0.80,5.54,7.50,65.84,1
2016,3,16,3,5,2,4,19.38,2009,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,2,0,19.90,1784,52.50,1.30,5.54,0.00,59.34,2
2016,3,16,3,5,3,4,7.00,1017,22.50,1.30,5.54,5.85,35.19,1
2016,3,16,3,5,3,6,2.20,627,9.50,1.30,0.00,0.00,10.80,2
2016,3,16,3,5,2,4,19.88,2002,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,4,2,17.85,2572,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,5,2,6,24.13,2496,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,2,0,16.50,1535,43.50,1.30,0.00,0.00,44.80,2
2016,3,16,3,5,4,2,17.71,2518,52.00,0.80,5.54,0.00,58.34,1
2016,3,16,3,5,2,4,21.97,2275,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,3,6,3.97,500,13.00,1.30,0.00,0.00,14.30,2
2016,3,16,3,5,2,4,18.40,1896,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,5,3,4,12.00,1874,37.00,1.30,0.00,9.57,47.87,1
2016,3,16,3,5,2,4,18.45,2041,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,5,2,4,19.30,1878,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,5,2,6,12.20,1758,36.00,1.30,0.00,0.00,37.30,2
2016,3,16,3,5,3,4,10.87,1535,32.50,1.30,5.54,7.87,47.21,1
2016,3,16,3,5,3,6,1.60,405,7.00,1.30,0.00,2.45,10.75,1
2016,3,16,3,5,2,1,25.90,2194,68.50,1.30,0.00,13.95,83.75,1
2016,3,16,3,5,2,4,17.30,1835,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,5,2,6,14.30,1342,38.50,1.30,0.00,9.95,49.75,1
2016,3,16,3,5,3,4,12.54,1543,35.50,1.30,0.00,7.36,44.16,1
2016,3,16,3,5,4,3,8.89,1780,30.00,1.30,5.54,9.21,46.05,1
2016,3,16,3,5,3,6,4.90,482,15.00,1.30,0.00,4.05,20.35,1
2016,3,16,3,5,3,4,12.62,1486,36.50,1.30,0.00,5.00,42.80,1
2016,3,16,3,5,3,4,9.90,1636,32.00,1.30,0.00,6.65,39.95,1
2016,3,16,3,5,2,1,11.20,1680,32.00,1.30,0.00,0.00,33.30,2
2016,3,16,3,5,2,6,3.60,422,12.00,1.30,0.00,0.00,13.30,2
2016,3,16,3,5,3,1,8.10,1065,25.00,1.30,0.00,4.00,30.30,1
2016,3,16,3,5,3,4,12.92,2652,42.50,1.30,0.00,0.00,43.80,2
2016,3,16,3,5,2,4,17.30,2513,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,5,2,4,18.70,2871,52.00,0.80,5.54,6.00,64.34,1
2016,3,16,3,5,2,4,22.14,2336,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,5,3,4,12.60,1801,37.50,1.30,5.54,0.00,44.34,2
2016,3,16,3,5,3,4,10.54,2672,39.00,1.30,5.54,9.17,55.01,1
2016,3,16,3,5,3,6,3.66,673,13.00,1.30,0.00,0.00,14.30,2
2016,3,16,3,5,2,4,19.44,1784,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,5,2,4,18.50,1910,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,5,2,4,16.02,2583,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,5,2,4,18.40,3123,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,3,4,11.68,2049,37.50,1.30,5.54,8.87,53.21,1
2016,3,16,3,5,3,6,7.00,781,21.00,1.30,0.00,4.46,26.76,1
2016,3,16,3,5,2,4,17.35,2776,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,5,2,1,11.36,1954,35.50,1.30,0.00,0.00,36.80,2
2016,3,16,3,5,2,4,27.60,2108,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,5,2,6,10.01,1232,29.50,1.30,0.00,0.00,30.80,2
2016,3,16,3,5,3,1,7.50,973,23.00,1.30,0.00,4.00,28.30,1
2016,3,16,3,5,3,4,9.62,1551,30.00,1.30,0.00,6.26,37.56,1
2016,3,16,3,5,3,4,8.40,1749,28.00,1.30,0.00,6.00,35.30,1
